age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,predicted_probability
42,self-employed,married,secondary,no,3399.0,yes,no,cellular,24,dec,11.0,3,-1,1,success,0,0.28794956586697834
40,retired,married,tertiary,no,467.0,no,no,unknown,28,mar,59.0,1,-1,0,failure,0,0.20056603745949697
23,entrepreneur,single,unknown,no,4803.0,yes,yes,cellular,13,mar,345.0,2,-1,0,failure,0,0.13506539000423634
48,self-employed,single,secondary,no,1590.0,yes,no,unknown,10,oct,467.0,3,-1,0,unknown,0,0.16060612144299932
47,management,single,secondary,no,4820.0,no,no,cellular,17,aug,379.0,5,6,0,failure,0,0.19118184013339592
65,self-employed,married,primary,no,-893.0,no,no,unknown,24,feb,163.0,11,-1,1,unknown,0,0.30516813623988825
36,blue-collar,married,secondary,no,-1199.0,no,no,unknown,18,jan,1029.0,1,-1,0,unknown,0,0.18849438303116015
42,retired,married,primary,no,216.0,yes,no,telephone,27,jun,176.0,3,-1,0,unknown,0,0.1646095574397431
42,services,married,secondary,no,501.0,yes,yes,cellular,31,jun,1194.0,7,10,0,unknown,0,0.14303224499200978
58,admin,married,primary,no,4378.0,yes,no,unknown,7,nov,751.0,4,-1,1,unknown,1,0.3004165558219773
38,housemaid,married,secondary,no,2233.0,yes,yes,telephone,4,jan,157.0,3,-1,0,unknown,0,0.1307339264399659
43,unemployed,married,primary,no,-398.0,yes,no,telephone,31,may,53.0,1,-1,0,failure,0,0.18260398768498562
47,admin,single,tertiary,no,1528.0,no,no,cellular,24,sep,28.0,5,-1,0,failure,0,0.21638164154104586
42,admin,married,secondary,no,430.0,yes,yes,cellular,22,oct,227.0,3,5,0,unknown,0,0.1384833649835089
34,technician,single,secondary,no,-509.0,yes,yes,telephone,21,nov,432.0,1,-1,0,unknown,0,0.12198949037943657
42,unemployed,married,tertiary,no,1301.0,yes,yes,cellular,16,oct,58.0,8,2,0,unknown,0,0.12756413412546325
52,services,married,tertiary,no,1023.0,no,no,cellular,10,may,115.0,13,-1,0,failure,0,0.18170877042354683
27,self-employed,divorced,secondary,no,-414.0,no,no,cellular,26,dec,299.0,3,-1,0,failure,0,0.20157949379276294
41,technician,divorced,primary,yes,-441.0,no,no,unknown,30,jul,185.0,5,-1,0,unknown,0,0.1666633478531984
31,admin,married,tertiary,no,3536.0,yes,no,cellular,21,jun,278.0,3,4,0,unknown,0,0.1645227787881983
54,unemployed,married,secondary,yes,2559.0,yes,no,cellular,20,nov,338.0,2,8,0,unknown,0,0.12205329622986541
21,blue-collar,married,tertiary,no,3859.0,yes,yes,telephone,30,oct,144.0,2,-1,0,unknown,0,0.1361862171090838
33,housemaid,married,secondary,no,791.0,no,yes,telephone,19,apr,462.0,10,-1,0,unknown,0,0.14336826095644986
44,admin,single,secondary,no,-1219.0,yes,no,telephone,3,dec,364.0,2,-1,0,unknown,0,0.14573496451472148
58,entrepreneur,divorced,secondary,no,65.0,yes,yes,cellular,30,feb,349.0,2,-1,0,unknown,1,0.15104491500561892
39,services,single,tertiary,no,4068.0,yes,no,cellular,19,oct,49.0,1,2,0,unknown,0,0.16496030751314353
33,services,married,tertiary,no,-2000.0,yes,no,telephone,23,may,193.0,1,-1,0,unknown,1,0.14391654086589503
62,services,single,primary,no,5112.0,yes,no,telephone,24,dec,258.0,2,-1,0,success,0,0.166185403201223
22,retired,married,secondary,no,-1275.0,yes,no,unknown,13,dec,77.0,8,-1,1,unknown,0,0.26332113695912157
18,retired,divorced,primary,no,3449.0,yes,no,unknown,8,oct,426.0,2,-1,0,failure,0,0.1699938381310202
45,management,divorced,secondary,no,-1051.0,yes,no,unknown,18,sep,39.0,3,1,0,unknown,1,0.16989867609142542
33,student,married,tertiary,no,12.0,yes,no,cellular,30,mar,49.0,3,6,1,unknown,0,0.21819156495366354
27,housemaid,married,secondary,no,-2000.0,no,no,cellular,19,mar,160.0,3,5,0,failure,0,0.18979815655958446
48,technician,married,tertiary,yes,6134.0,yes,no,telephone,18,dec,44.0,5,-1,0,success,0,0.15112798416398845
42,self-employed,married,secondary,no,2937.0,no,no,unknown,22,nov,4.0,7,-1,0,unknown,0,0.21904303889634366
33,admin,single,tertiary,no,3084.0,yes,no,cellular,27,jul,159.0,1,1,1,unknown,0,0.2702859391092092
24,student,married,tertiary,no,268.0,yes,no,unknown,19,oct,314.0,6,-1,0,unknown,0,0.16028942700691196
50,self-employed,married,primary,no,-827.0,yes,no,unknown,22,feb,205.0,3,-1,0,unknown,0,0.14242180486117686
47,technician,married,secondary,no,3441.0,no,no,cellular,4,aug,16.0,8,-1,0,unknown,1,0.22434269313615457
38,student,single,secondary,no,-1508.0,yes,no,unknown,13,jul,79.0,7,-1,0,unknown,0,0.14995359830314203
62,self-employed,married,primary,no,1082.0,yes,no,telephone,12,aug,223.0,2,-1,0,unknown,0,0.15473187772598904
27,blue-collar,divorced,secondary,no,-1627.0,yes,no,telephone,15,oct,402.0,3,-1,0,success,1,0.17700699929044628
21,retired,divorced,secondary,no,1810.0,yes,no,cellular,26,jun,474.0,6,-1,0,failure,0,0.17080582557810886
31,technician,divorced,unknown,yes,-2000.0,yes,no,unknown,15,may,220.0,2,-1,0,failure,0,0.12590377472502648
39,unemployed,married,secondary,no,-2000.0,yes,no,telephone,10,nov,312.0,1,-1,0,failure,0,0.15748959358635642
42,housemaid,married,tertiary,no,-650.0,yes,no,unknown,22,apr,701.0,2,-1,0,failure,0,0.15222084742761768
37,entrepreneur,married,tertiary,no,3037.0,yes,no,telephone,29,aug,20.0,2,-1,0,unknown,0,0.17769439208100463
44,blue-collar,married,tertiary,no,172.0,no,no,telephone,19,feb,31.0,5,-1,0,unknown,0,0.205048188703607
24,retired,married,secondary,no,3959.0,yes,yes,unknown,21,jun,184.0,2,-1,0,unknown,0,0.1335569288042724
57,services,single,secondary,no,5252.0,yes,no,cellular,8,dec,282.0,7,-1,0,failure,0,0.15832110404776775
39,retired,married,secondary,no,728.0,no,no,cellular,19,oct,1.0,3,10,1,unknown,0,0.2926792330961825
53,student,divorced,secondary,no,-2000.0,no,no,cellular,25,jun,181.0,3,8,0,unknown,0,0.19270119533385408
44,management,married,secondary,no,3914.0,yes,no,unknown,31,may,57.0,5,-1,0,unknown,0,0.17972611199737748
45,blue-collar,single,tertiary,no,-2000.0,yes,no,unknown,9,feb,311.0,1,-1,1,unknown,0,0.2947511254355453
46,services,single,secondary,no,-758.0,no,no,unknown,29,may,93.0,1,7,0,success,1,0.24562523861117072
45,student,single,secondary,yes,-2000.0,yes,no,cellular,7,mar,697.0,1,-1,0,unknown,0,0.1132562606561536
47,technician,divorced,unknown,no,3908.0,no,no,unknown,8,jul,20.0,1,-1,0,unknown,0,0.18630471243447208
55,housemaid,single,primary,no,2930.0,yes,no,cellular,9,jul,497.0,4,-1,0,unknown,0,0.15554715501700023
42,retired,divorced,secondary,no,5546.0,yes,no,telephone,17,aug,149.0,1,-1,0,unknown,0,0.16631159668654472
48,unemployed,married,tertiary,no,397.0,no,yes,cellular,15,nov,584.0,6,-1,0,unknown,1,0.1477146386055145
38,technician,married,primary,no,-560.0,no,no,cellular,16,dec,506.0,7,-1,0,success,0,0.20218567352420438
57,services,married,secondary,no,188.0,yes,no,cellular,7,oct,82.0,2,7,0,unknown,0,0.16032316064734536
31,student,married,secondary,no,-1832.0,no,no,unknown,10,nov,16.0,1,-1,0,unknown,0,0.1984350170794609
61,management,married,tertiary,no,5072.0,yes,no,cellular,19,sep,357.0,2,-1,0,unknown,0,0.14891611904020935
39,retired,married,secondary,no,9942.0,no,no,telephone,6,jan,69.0,5,-1,0,unknown,1,0.39589078602439903
22,unemployed,married,secondary,no,-310.0,no,yes,telephone,25,apr,800.0,4,-1,0,unknown,0,0.15172244420954548
41,housemaid,married,secondary,no,2982.0,yes,no,telephone,12,jun,21.0,1,-1,2,unknown,0,0.2599231809161576
31,management,married,primary,no,1111.0,yes,no,telephone,15,jul,117.0,1,1,0,unknown,0,0.16496381925117695
50,self-employed,divorced,secondary,yes,2604.0,yes,yes,telephone,10,nov,4.0,1,-1,1,failure,1,0.3161838032793909
32,student,married,secondary,no,4149.0,yes,no,telephone,27,may,114.0,2,-1,0,unknown,0,0.1663172125956438
34,technician,single,secondary,no,-1358.0,yes,no,cellular,24,jun,234.0,3,-1,3,unknown,0,0.23327425262786533
18,unemployed,married,secondary,no,304.0,no,yes,unknown,18,jan,319.0,5,2,0,unknown,0,0.137674930029766
34,retired,divorced,secondary,no,4508.0,yes,no,unknown,4,nov,389.0,1,-1,0,unknown,1,0.16569011688837101
18,retired,divorced,secondary,no,2772.0,yes,no,telephone,30,may,538.0,1,-1,0,failure,1,0.18592696495072444
20,services,single,secondary,no,2318.0,no,yes,cellular,11,feb,35.0,6,-1,2,unknown,0,0.21040786328773703
49,unemployed,single,secondary,no,2774.0,yes,no,telephone,5,nov,430.0,8,-1,0,unknown,0,0.1504020766290834
49,housemaid,married,primary,no,3020.0,yes,yes,telephone,13,feb,98.0,3,-1,0,unknown,0,0.13602319489623094
45,entrepreneur,divorced,tertiary,no,4394.0,yes,no,telephone,10,jan,45.0,5,-1,0,unknown,0,0.17359117303321195
28,self-employed,divorced,tertiary,no,3384.0,yes,yes,telephone,22,oct,93.0,2,-1,0,unknown,0,0.1398450067753127
39,management,divorced,secondary,no,1373.0,yes,no,unknown,29,sep,586.0,9,-1,0,failure,1,0.17271788276975386
39,blue-collar,single,secondary,no,2383.0,no,no,unknown,7,apr,296.0,7,-1,0,unknown,1,0.20551247220835983
26,blue-collar,married,secondary,no,1331.0,yes,no,cellular,11,apr,273.0,6,2,0,unknown,0,0.16116195691905694
58,unemployed,divorced,secondary,no,-365.0,no,no,cellular,4,sep,264.0,1,9,0,unknown,0,0.19105814062608023
50,retired,married,secondary,no,1371.0,no,no,telephone,4,may,158.0,3,-1,0,unknown,0,0.1929052770044541
37,services,married,primary,no,1215.0,no,no,unknown,5,apr,162.0,1,-1,0,unknown,1,0.19602394461557168
40,admin,married,tertiary,no,-2000.0,yes,no,telephone,25,jul,48.0,4,7,0,unknown,0,0.17713054326659244
42,unemployed,divorced,primary,no,3437.0,yes,no,unknown,9,may,121.0,1,6,0,unknown,0,0.16426384306934888
18,retired,married,secondary,no,3861.0,no,no,unknown,30,aug,215.0,3,-1,1,unknown,0,0.26312183719112425
37,blue-collar,married,tertiary,no,2860.0,yes,no,cellular,1,mar,279.0,1,-1,0,success,0,0.16216887362095725
31,blue-collar,married,secondary,no,3712.0,yes,no,cellular,29,aug,22.0,4,-1,0,failure,0,0.1871455146548777
27,self-employed,single,primary,no,1060.0,no,no,unknown,16,nov,122.0,4,7,0,unknown,0,0.2022333496536446
36,technician,single,unknown,no,215.0,no,no,cellular,5,jun,124.0,1,7,0,unknown,0,0.17940081725941914
61,admin,married,tertiary,no,3872.0,yes,no,telephone,5,sep,217.0,5,-1,0,unknown,0,0.16329340588543462
47,retired,married,tertiary,no,-1147.0,no,no,unknown,7,jun,371.0,1,7,0,failure,0,0.17676642140030083
33,self-employed,single,secondary,yes,-1234.0,yes,no,unknown,8,apr,303.0,1,-1,0,unknown,0,0.11755185971661913
46,services,divorced,primary,no,2620.0,yes,no,unknown,19,feb,254.0,2,-1,0,unknown,0,0.15902976081768805
56,self-employed,single,tertiary,no,2552.0,no,no,telephone,1,nov,103.0,3,-1,2,unknown,0,0.23728649743278285
51,retired,married,secondary,no,3825.0,no,no,unknown,18,mar,548.0,1,-1,0,unknown,0,0.18481255026416998
40,student,divorced,tertiary,no,-2000.0,no,no,cellular,22,jul,462.0,2,2,0,success,1,0.21410299000178995
32,entrepreneur,married,secondary,no,1256.0,yes,no,telephone,11,oct,61.0,2,7,0,failure,0,0.17269482522757987
48,unemployed,married,secondary,no,-1326.0,no,yes,unknown,30,may,319.0,9,-1,0,success,1,0.20293421383359653
44,retired,married,unknown,no,3638.0,yes,no,telephone,22,jul,711.0,1,-1,0,unknown,0,0.14688854248454786
50,housemaid,married,secondary,no,4834.0,yes,no,telephone,27,jul,172.0,1,-1,0,unknown,1,0.1616750096016019
47,blue-collar,single,primary,no,2761.0,no,no,cellular,29,jun,776.0,4,-1,2,unknown,0,0.31899523680367725
52,admin,married,secondary,no,105.0,yes,no,cellular,16,feb,7.0,4,3,3,unknown,0,0.29181291731261294
33,admin,married,secondary,no,-371.0,yes,no,cellular,21,may,218.0,1,-1,0,unknown,0,0.167317687318995
55,unemployed,married,primary,no,470.0,yes,no,unknown,11,nov,89.0,1,-1,0,failure,0,0.17037050908208484
42,technician,married,secondary,no,-603.0,yes,no,unknown,21,oct,91.0,2,-1,2,unknown,1,0.26173028230266776
64,entrepreneur,married,secondary,no,1102.0,yes,yes,cellular,9,jun,630.0,3,-1,0,unknown,0,0.1325661485311981
31,housemaid,married,tertiary,no,-377.0,yes,no,cellular,27,aug,112.0,1,-1,0,unknown,1,0.1754355753364087
60,blue-collar,married,secondary,no,-1954.0,yes,no,unknown,31,jan,7.0,2,-1,0,unknown,1,0.2221345750549326
42,unemployed,single,unknown,yes,2452.0,yes,no,cellular,7,dec,233.0,1,-1,0,unknown,0,0.11304929315474789
32,unemployed,single,primary,no,2645.0,no,no,telephone,22,dec,1061.0,3,-1,0,success,0,0.21862964239765934
34,unemployed,single,secondary,no,5749.0,no,yes,telephone,15,dec,25.0,2,-1,0,unknown,0,0.15684641940218583
36,admin,married,primary,no,417.0,yes,no,telephone,11,oct,101.0,5,-1,0,unknown,1,0.1821002025454754
45,housemaid,divorced,tertiary,no,-2000.0,yes,no,unknown,23,jul,190.0,3,-1,0,unknown,0,0.1532230267736977
46,self-employed,divorced,unknown,no,3538.0,no,no,cellular,19,may,532.0,4,-1,0,unknown,1,0.1836826932884515
33,technician,single,tertiary,no,3819.0,yes,no,telephone,29,jul,94.0,4,7,0,unknown,0,0.1646841992709139
39,unemployed,single,secondary,no,4355.0,yes,no,unknown,7,mar,126.0,3,-1,0,unknown,1,0.16534148301757187
65,retired,married,secondary,no,5178.0,no,yes,cellular,16,apr,146.0,1,-1,0,unknown,0,0.1659008102106948
60,retired,divorced,tertiary,no,5214.0,yes,yes,cellular,3,feb,143.0,6,3,0,unknown,0,0.14115386487797785
45,unemployed,married,tertiary,no,-942.0,yes,yes,telephone,16,dec,67.0,7,1,0,unknown,0,0.11895205194287349
40,student,married,unknown,no,5370.0,yes,no,cellular,8,jun,742.0,3,-1,1,unknown,1,0.2626317312263257
41,blue-collar,married,secondary,no,680.0,yes,no,cellular,26,may,472.0,1,-1,0,unknown,0,0.1649158656221558
47,housemaid,married,unknown,no,3496.0,yes,no,telephone,10,jan,1114.0,3,-1,0,unknown,0,0.15049798251885843
27,management,divorced,primary,yes,2149.0,no,yes,telephone,9,jan,139.0,2,-1,0,unknown,0,0.14418795677778154
36,admin,married,secondary,no,-932.0,no,no,cellular,3,aug,14.0,1,-1,0,failure,0,0.20597113133560976
19,services,married,primary,no,4401.0,yes,no,unknown,7,aug,37.0,6,-1,0,unknown,0,0.17012555042695418
44,services,single,secondary,no,360.0,no,yes,unknown,8,jun,133.0,4,-1,0,unknown,0,0.15177170629284215
47,retired,married,tertiary,no,6147.0,no,no,telephone,3,nov,726.0,5,-1,0,failure,1,0.2121729170844601
34,management,married,tertiary,no,-408.0,yes,no,cellular,16,sep,1190.0,5,4,0,unknown,0,0.15848218242185663
58,services,single,tertiary,no,-1011.0,yes,yes,telephone,22,jan,518.0,2,-1,3,unknown,0,0.24938650552578262
25,entrepreneur,single,secondary,no,-157.0,yes,no,unknown,29,oct,82.0,2,-1,0,failure,0,0.1751895819500833
22,entrepreneur,married,secondary,no,5238.0,no,no,unknown,14,aug,323.0,1,5,0,unknown,0,0.19294651930120232
42,blue-collar,single,tertiary,no,-2000.0,yes,no,cellular,7,feb,272.0,4,-1,0,failure,1,0.15938859079645457
52,management,married,secondary,no,3783.0,no,no,telephone,4,aug,520.0,3,-1,0,unknown,0,0.1854723440118487
60,entrepreneur,married,tertiary,no,6081.0,yes,no,telephone,6,mar,214.0,3,2,0,unknown,0,0.15261319619661015
34,entrepreneur,married,secondary,no,1077.0,yes,no,unknown,7,jun,115.0,2,-1,1,unknown,0,0.24734808664246596
52,retired,married,secondary,no,517.0,yes,no,telephone,12,jul,6.0,4,-1,0,unknown,0,0.17234708717205344
39,services,single,secondary,no,1700.0,no,yes,telephone,7,mar,475.0,4,-1,0,unknown,0,0.13747263389445072
37,blue-collar,single,tertiary,no,-1306.0,yes,no,telephone,27,feb,227.0,5,-1,0,failure,1,0.1564999168940542
50,housemaid,married,secondary,no,8121.0,yes,no,cellular,1,jan,229.0,1,-1,0,unknown,0,0.15577170908733026
47,unemployed,married,secondary,no,3175.0,yes,no,unknown,18,may,944.0,3,-1,0,unknown,0,0.15495063092105374
21,self-employed,single,tertiary,no,-1551.0,no,no,telephone,11,jan,200.0,6,-1,0,unknown,1,0.18095010353060684
57,admin,married,secondary,no,-518.0,no,no,cellular,11,jan,114.0,1,-1,0,unknown,0,0.18530840226940776
56,admin,married,tertiary,no,1948.0,yes,no,telephone,17,may,125.0,10,-1,2,failure,1,0.26900760257119816
32,technician,divorced,secondary,no,-1736.0,no,no,telephone,25,mar,4.0,1,-1,0,unknown,1,0.24304950870093342
44,self-employed,single,secondary,no,-2000.0,yes,no,unknown,12,oct,39.0,8,-1,2,unknown,1,0.26950458564062674
45,self-employed,divorced,tertiary,no,2234.0,yes,no,cellular,23,mar,13.0,6,1,1,unknown,0,0.2512075576686399
43,admin,married,secondary,no,4015.0,yes,no,telephone,27,nov,84.0,5,-1,0,unknown,0,0.18096789226378976
33,admin,single,secondary,no,3788.0,yes,yes,unknown,23,jul,20.0,1,6,0,unknown,0,0.14118146966288295
31,housemaid,married,secondary,no,1351.0,yes,no,cellular,19,mar,121.0,1,-1,0,unknown,0,0.16261003634530502
39,management,married,secondary,no,814.0,no,no,telephone,21,feb,40.0,1,-1,0,unknown,0,0.19948211079668138
54,management,married,secondary,no,1629.0,no,no,unknown,18,mar,750.0,5,-1,0,unknown,0,0.1926681842621465
46,housemaid,married,primary,no,3980.0,no,no,telephone,21,nov,836.0,1,-1,0,unknown,0,0.1897286833903327
35,services,married,tertiary,no,-1642.0,no,no,telephone,24,apr,277.0,3,-1,3,unknown,0,0.31714056818915837
49,self-employed,married,tertiary,no,-444.0,no,no,cellular,13,sep,491.0,5,6,1,unknown,0,0.2422288365973297
18,student,married,primary,no,556.0,yes,no,unknown,10,dec,339.0,2,8,0,unknown,0,0.16172166325738374
53,self-employed,single,secondary,no,894.0,no,no,cellular,19,feb,500.0,6,-1,1,unknown,0,0.30198905656852193
19,technician,married,secondary,no,1364.0,yes,no,telephone,4,jun,306.0,3,-1,0,unknown,0,0.15564012522358772
35,admin,married,primary,no,1438.0,no,no,unknown,24,may,169.0,3,7,0,failure,0,0.20099682641816302
26,self-employed,married,secondary,no,3185.0,yes,yes,telephone,15,jun,621.0,4,1,0,unknown,0,0.12389748679818224
24,admin,married,secondary,no,-2000.0,yes,no,telephone,18,may,173.0,6,-1,0,unknown,0,0.1479405473898456
53,self-employed,single,secondary,no,-2000.0,no,no,telephone,1,jun,151.0,1,1,0,unknown,0,0.1699341096878586
34,technician,married,secondary,no,-163.0,no,no,unknown,19,dec,294.0,2,-1,0,unknown,0,0.185937751686832
44,services,single,secondary,no,3659.0,yes,yes,telephone,2,apr,834.0,10,-1,0,unknown,0,0.09919730747037431
39,unemployed,married,tertiary,no,-130.0,yes,no,unknown,10,aug,175.0,1,6,0,failure,0,0.1706682370752174
45,student,married,tertiary,no,1397.0,yes,yes,telephone,30,dec,257.0,1,-1,0,unknown,0,0.11596904064732502
40,entrepreneur,divorced,secondary,no,1820.0,no,no,cellular,31,sep,203.0,3,-1,0,unknown,0,0.2031261744373828
24,housemaid,single,tertiary,no,2290.0,yes,no,unknown,18,oct,721.0,6,-1,0,failure,0,0.16360488792559946
51,housemaid,married,secondary,yes,5411.0,yes,no,telephone,4,jul,339.0,1,-1,0,unknown,0,0.12115588841573353
34,student,single,tertiary,no,3237.0,yes,no,cellular,29,nov,163.0,1,-1,1,success,0,0.22694968356932935
21,self-employed,married,secondary,no,3994.0,yes,no,unknown,29,dec,280.0,4,-1,0,failure,0,0.18055208618103155
34,entrepreneur,single,tertiary,no,1183.0,yes,no,cellular,22,jan,51.0,3,-1,0,unknown,1,0.1691972187585679
58,technician,single,secondary,no,5184.0,no,no,telephone,10,may,126.0,1,-1,0,unknown,1,0.188270410949382
50,management,single,secondary,no,1679.0,no,no,cellular,26,jul,400.0,9,-1,0,failure,0,0.18238657801963903
35,self-employed,divorced,secondary,no,-2000.0,yes,no,telephone,21,may,248.0,3,7,0,unknown,0,0.1524038731993869
35,services,married,secondary,no,7646.0,no,no,telephone,4,may,113.0,4,5,0,failure,0,0.22403317105677112
36,admin,single,secondary,no,1615.0,yes,no,unknown,24,dec,135.0,2,-1,0,success,0,0.18120679673010173
64,blue-collar,married,secondary,no,2824.0,yes,no,telephone,27,may,498.0,8,-1,0,unknown,0,0.14656159667431734
44,self-employed,married,tertiary,no,-1172.0,yes,no,telephone,21,may,234.0,1,-1,0,unknown,0,0.1406056531276639
45,unemployed,married,secondary,no,6993.0,yes,no,unknown,18,nov,82.0,4,-1,0,unknown,1,0.17939430111211155
52,blue-collar,married,secondary,no,-483.0,no,no,unknown,20,may,106.0,1,-1,0,failure,0,0.1926817742251354
42,self-employed,single,secondary,no,537.0,yes,yes,telephone,23,jan,189.0,3,-1,0,unknown,0,0.12392015905425431
36,student,married,unknown,no,-2000.0,no,yes,telephone,4,dec,432.0,3,5,0,success,0,0.1672735470300165
37,unemployed,married,tertiary,no,2411.0,no,no,unknown,15,jun,1790.0,1,2,0,unknown,0,0.22008844150939832
39,blue-collar,married,tertiary,no,796.0,no,no,unknown,22,nov,62.0,2,-1,0,unknown,0,0.2100827163763577
